55080	3.406807511737089	189
55820	3.859773982056591	2393
55118	3.7262171717171717	940
55765	3.84790818724988	1383
55908	4.138436097330499	303
55577	2.8148357302411964	274
55250	3.0119047619047614	69
55276	3.731899873359739	949
55995	3.160425163762205	444
55999	3.0584615384615383	115
55269	3.832619654773547	680
55247	4.162729582623949	898
55280	3.7135469307998115	443
55284	3.283154121863799	140
55286	3.5352272727272727	98
55232	3.0750593492528977	324
55267	3.35946510774097	439
56174	3.3621191812153604	1596
55553	2.5913180386864596	117
55052	3.7363685667798934	719
55272	3.297311565951917	182
55290	3.794324745050568	731
55245	2.5799319727891157	191
56171	3.4435147736209415	552
55444	3.9775047483380814	270
55805	3.6583937198067633	365
56152	3.5686070686070686	564
56286	3.655348258706468	156
55274	3.421939065481265	216
56145	3.359045284780579	309
56757	3.522454233409611	910
56885	3.978362573099415	194
55768	3.0315123061601934	248
55955	2.8570048309178744	62
55241	2.5973625140291805	105
55253	3.4686274509803923	211
56169	2.854347826086957	97
55282	2.6319586845902636	289
55259	2.8922955974842766	59
56367	3.9855606018900818	2470
56775	3.345911441499677	492
55926	3.4448051948051948	18
55261	2.7553703703703705	146
56156	3.0391095832272303	263
56788	3.8171335200746968	653
55946	3.1631030701754383	115
55292	1.9698275862068966	33
55257	3.25	29
55255	2.6350574712643677	32
56176	2.687874056726516	132
56915	3.1214285714285714	73
55872	3.5269393054203184	173
55288	3.360969387755102	53
56805	2.993457943925234	220
56167	3.041666666666667	15
55116	2.8176100628930816	58
56001	3.4404761904761902	47
56941	3.5470134874759154	181
55566	3.233695652173913	29
56158	2.729166666666667	18
55732	3.6371951219512195	92
56801	2.557103825136612	253
56945	3.015151515151515	34
55668	2.083333333333333	4
56003	2.1702508960573477	99
56165	2.303571428571429	32
55440	2.825	7
56067	2.3333333333333335	3
58146	1.8035714285714286	28
59103	2.6015625	225
56949	2.9326609872212477	320
57528	3.2823770491803277	371
59315	3.9735008260395794	1991
59784	3.764083023108801	642
58105	3.9591584158415842	203
58306	3.7573115860517436	134
58367	3.1333333333333333	15
60126	3.1645408163265305	402
56587	3.4898989898989896	394
58103	3.106944994064108	368
58154	3.350260416666667	195
58998	3.523458602466236	668
59501	3.1882896764252697	306
59141	3.924618320610687	133
60069	4.098417991108271	1375
58559	4.261806455169372	2558
56782	3.7500419463087247	1202
57368	3.4193840579710146	901
55814	3.92570281124498	335
57669	3.944083694083694	702
58295	3.623506927854754	605
58492	3.6555555555555554	46
58803	3.4718954248366014	434
60647	3.373076923076923	70
60766	3.9318181818181817	80
60943	3.9642857142857144	23
61323	3.5899540912773427	564
56339	4.0197761194029855	337
55363	3.1858747044917255	427
55442	3.908419167039857	417
57532	2.5594405594405596	144
59615	2.7791936978683967	1096
60040	3.3387870855148343	583
59333	2.902439024390244	84
59725	3.059931506849315	292
61361	3.0	24
62293	3.402322404371585	67
62344	3.627906976744186	43
63992	3.172727272727273	61
64716	3.6403133903133904	40
58315	1.9367469879518073	84
59900	2.5924836601307186	264
60072	3.217630195891066	496
60074	3.459472172707467	611
58025	2.4614989733059547	488
58293	2.610017123287671	300
59014	2.2151162790697674	86
59915	2.9732142857142856	30
59985	3.2162162162162162	75
60037	2.333333333333333	326
61073	2.388888888888889	19
61160	1.64	126
55830	3.259502262443439	452
56715	3.7171052631578947	117
57538	2.8166666666666664	31
57640	3.3026950925181016	463
57951	3.5232142857142854	143
58047	3.4653969957081543	237
58162	3.3289473684210527	152
58347	3.5800438596491224	79
58655	2.738888888888889	90
59037	3.140873015873016	128
59387	4.3008474576271185	180
59421	3.2630662020905925	130
61132	3.408818342151675	587
62113	3.244047619047619	43
62394	2.381683168316832	106
63113	3.5843900966183577	386
55069	2.661483253588517	210
55094	3.699404761904762	254
55402	3.357142857142857	14
56274	3.742424242424242	100
56333	3.6125	241
57243	3.9016853932584272	90
58078	3.2261904761904763	64
58246	3.2777777777777777	54
58334	3.3783783783783785	37
58381	3.2777777777777777	9
58418	2.985294117647059	34
58490	4.1475	102
60147	3.3636363636363638	11
61071	3.0462962962962963	57
62000	3.125	4
55451	3.449029126213592	104
60293	3.466269841269841	65
56251	3.8405017921146953	280
63082	4.178104575163399	106
55063	3.793103448275862	29
56563	3.5096153846153846	52
58299	3.2996323529411766	212
59016	3.1961805555555554	146
59336	3.736111111111111	91
55687	3.6228070175438596	57
55729	3.2325581395348837	86
57464	2.5456730769230766	105
57536	2.533333333333333	60
57910	3.1515151515151514	80
58622	3.72	50
59022	3.1629955947136565	228
59404	2.330357142857143	29
59795	2.96875	17
60688	3.0	10
60753	3.8659420289855073	140
58972	3.0051020408163263	50
60514	2.7601626016260163	125
58303	3.7397260273972606	220
59729	2.764705882352941	17
60397	3.443313953488372	177
60649	2.261904761904762	21
63131	3.5691176470588237	87
60522	2.9411764705882355	34
62801	3.9473684210526314	19
62803	4.0	18
58156	1.9385964912280702	172
58964	3.541666666666667	7
58975	2.698717948717949	78
60756	3.073076923076923	179
60760	2.5663377192982457	155
61262	3.032051282051282	40
64153	2.5	1
64997	2.8068181818181817	31
59727	2.5583333333333336	107
57522	2.25	18
57949	2.130434782608696	23
58291	1.671875	32
59306	1.5428571428571427	37
60286	2.8333333333333335	9
55205	3.943661971830986	72
57530	2.7857142857142856	7
58351	3.642857142857143	107
59126	3.8166666666666664	65
55176	3.7555555555555555	90
55555	4.163194444444445	75
62999	3.3181818181818183	72
58627	3.135135135135135	37
60674	3.5869565217391304	46
60937	2.66636690647482	141
61024	3.727784026996625	261
61350	3.1128048780487805	83
61818	2.5	13
62081	3.0283957845433256	136
64249	3.1022727272727275	26
60950	3.845083487940631	158
56508	3.549019607843137	51
56921	3.8038461538461537	57
57326	2.202205882352941	69
57401	3.1411764705882352	85
58839	2.5372340425531914	95
59594	2.6911764705882355	52
60728	3.6666666666666665	3
62586	2.25	4
63433	3.8899999999999997	30
59731	3.8919753086419755	82
62250	3.675595238095238	25
62437	2.8582089552238807	69
58107	2.4772727272727275	89
57147	3.401041666666667	97
58191	3.866883116883117	78
58806	3.306034482758621	118
58876	3.262295081967213	61
60291	3.896551724137931	58
61312	3.7	5
56607	3.60024154589372	213
57520	2.25	40
57534	2.5058823529411764	85
59715	2.5921052631578947	38
60516	2.520408163265306	50
61255	3.1323529411764706	18
61352	3.19320987654321	86
61465	2.5681818181818183	46
64969	3.4226190476190474	27
55721	3.807291666666667	51
57792	3.666666666666667	32
59018	3.943609022556391	178
61240	4.082052441229656	93
62644	3.5	4
63698	3.75	2
58297	3.2293388429752063	122
56141	3.625	19
59519	3.3684210526315788	38
59912	3.3666666666666667	15
60530	2.8	6
62434	3.1533333333333333	156
59995	3.854838709677419	97
59382	2.9523809523809526	21
59258	3.3452380952380953	150
60487	3.9798850574712645	177
60939	3.15625	16
60946	3.5714285714285716	7
60948	3.0	11
57223	1.8923076923076922	65
55726	3.5	17
59440	3.357142857142857	35
56389	3.065104166666667	98
57655	3.25	9
55154	2.892857142857143	14
58706	3.8275862068965516	29
55278	3.1607142857142856	29
58376	3.2333333333333334	30
59362	2.607142857142857	14
61986	3.4263157894736844	43
62235	3.275	11
61248	3.293956043956044	96
60333	3.802631578947368	40
64620	4.12767094017094	49
64906	4.0	3
58301	3.3198924731182795	94
60763	3.40625	20
55071	3.1875	97
57353	3.736842105263158	77
57370	3.0277777777777777	36
57526	3.3103070175438596	118
57865	3.0	5
58494	3.1875	32
58783	3.0185185185185186	27
58879	3.9619565217391304	47
59105	3.2096774193548385	31
59590	3.88	51
59607	3.3194444444444446	19
59810	3.63768115942029	69
59910	3.375	23
60135	3.35	10
60289	3.8690476190476195	24
60295	3.6607142857142856	23
60341	3.272727272727273	11
60418	3.3	15
61289	3.3575	29
62956	3.163533834586466	140
62049	3.9838709677419355	64
59369	4.0189393939393945	70
62374	3.4223958333333333	106
59392	3.4125	42
55895	3.6875	16
63876	4.125661375661376	68
61123	1.9932432432432432	38
55110	3.3125	24
64957	3.8202347083926034	75
55100	2.925	20
59604	2.9027777777777777	37
62137	2.642857142857143	14
61250	2.247549019607843	55
62336	3.975806451612903	62
64497	2.619791666666667	56
55854	3.5217391304347827	23
58309	3.875	12
62849	3.8181818181818183	33
59065	2.3846153846153846	13
59256	2.9027777777777777	38
61167	3.5666666666666664	32
63033	2.986111111111111	31
60832	3.4772727272727275	35
63436	2.697368421052632	40
63479	3.0416666666666665	12
57504	3.8815789473684212	41
57845	4.14375	41
60161	3.6729559748427674	159
60363	1.9848484848484849	34
61394	3.0	28
62008	1.5	2
62834	2.5	15
63458	2.9375	9
63836	1.8333333333333333	3
64285	3.6	34
64508	2.178571428571429	15
63329	3.6538461538461537	13
56908	3.738095238095238	21
59721	3.0	31
60322	2.9166666666666665	12
57274	3.639705882352941	70
61011	2.6	5
60133	3.571428571428571	8
55178	3.227272727272727	11
55492	2.9285714285714284	14
55851	3.09375	16
56700	2.375	13
58332	3.4642857142857144	36
59738	2.857142857142857	7
61692	1.6666666666666667	3
61697	3.1201923076923075	54
61705	3.15	20
64839	4.093567251461988	28
61210	1.7	11
57476	3.238095238095238	21
60389	3.2142857142857144	7
63062	3.7665094339622645	59
59107	3.323529411764706	17
59295	2.6818181818181817	34
63273	2.375	8
63859	3.572481572481572	48
55498	2.772727272727273	11
61961	3.3636363636363638	11
62970	2.85	17
60393	3.8333333333333335	3
63239	2.7083333333333335	24
60405	3.0	3
55391	2.789473684210526	19
61037	3.5	3
61246	3.034090909090909	46
62511	1.9435483870967742	32
63853	3.323754789272031	38
64614	3.7777777777777777	42
62155	3.5694444444444446	57
56060	3.6363636363636362	22
56511	2.35	10
56744	3.666666666666667	4
58439	3.1818181818181817	11
61941	3.0	4
62153	3.1666666666666665	6
62198	3.1666666666666665	6
62526	3.0833333333333335	12
63121	3.2142857142857144	7
63989	3.3	5
64519	3.375	4
64575	3.7847222222222223	26
64930	3.875	4
60880	4.0	1
64900	3.4	6
59290	2.0	9
59173	3.125	8
63237	2.875	8
59118	3.17827868852459	69
59143	3.3161764705882355	36
61075	3.5357142857142856	42
61401	1.65	10
61678	2.4875	22
61729	3.5210084033613445	94
60141	2.607142857142857	14
62733	2.914285714285714	35
61434	3.625	4
61970	2.0	1
62010	2.875	4
62718	3.6666666666666665	3
62912	1.6521739130434783	23
63393	1.5	13
61724	3.3	5
59418	3.7142857142857144	7
61348	0.9125	40
56719	3.35	11
59026	2.9525862068965516	31
60983	3.5	2
60524	3.0	6
58059	3.75	2
60484	3.8333333333333335	3
61937	3.4	6
61967	4.0625	8
63768	4.0	3
64283	3.5	2
57499	3.25	4
62972	3.25	4
63310	3.5	3
63781	3.0	2
60768	2.6666666666666665	6
63312	3.75	2
60137	3.6538461538461537	13
56633	3.0	10
60526	2.7916666666666665	12
61646	3.75	6
63194	3.25	2
61934	2.5714285714285716	7
63283	3.6666666666666665	3
63189	3.5	5
58520	4.0	1
58595	3.5	1
59908	3.6838235294117645	36
60941	2.857142857142857	16
63540	1.3333333333333333	12
62331	3.625	4
61267	2.0625	8
60758	2.966666666666667	16
59834	2.75	8
62383	3.4166666666666665	6
56028	2.0	5
63446	2.9	5
63339	3.5	3
57690	3.4285714285714284	14
64418	4.5	1
64030	2.6594202898550723	32
64986	3.25	3
61257	3.5	4
55419	3.3333333333333335	18
60411	3.857142857142857	7
60745	4.125	4
63828	1.75	2
58652	3.2666666666666666	15
64032	2.5	18
56030	2.875	4
55190	3.1666666666666665	6
55159	3.75	3
61742	4.25	2
62788	2.25	10
62376	3.25	13
60309	3.75	4
55156	4.444444444444445	10
59478	2.8333333333333335	3
59832	3.875	4
60590	2.7	5
61470	2.9375	8
64903	3.25	2
64990	3.625	3
65011	4.0	1
60654	3.1666666666666665	9
61264	3.142857142857143	7
59339	3.1153846153846154	13
60735	3.45	10
55620	3.9285714285714284	7
57848	3.4	5
64754	3.5	1
57484	3.4	5
61354	1.4705882352941178	18
57509	3.0681818181818183	12
57811	3.625	4
58084	3.5	5
60044	3.0	4
60046	3.611111111111111	9
60284	2.5	2
61253	3.8333333333333335	3
61269	3.0	4
61357	3.9	5
61467	3.0	2
61473	3.5	4
61475	4.0	3
63222	3.513888888888889	20
62792	3.553571428571429	15
64983	3.7142857142857144	28
61816	3.7	5
65088	3.208333333333333	8
55603	2.8125	13
57964	3.7857142857142856	7
62439	3.2222222222222223	10
62553	3.3181818181818183	11
59129	3.3055555555555554	10
63826	4.0	1
59625	4.0	1
55901	3.958333333333333	5
56748	3.5	2
62237	3.5	1
55417	3.125	8
62063	3.0	1
63119	2.8333333333333335	3
63515	3.1363636363636362	11
64234	2.0	5
60503	3.75	6
59816	3.7	5
57478	3.75	2
59154	3.25	3
59157	2.75	4
64231	3.375	5
64923	3.0	2
62847	3.0	2
63647	4.0	4
63676	4.0	5
59709	3.076923076923077	13
65001	4.75	2
62721	3.5	3
62836	2.7916666666666665	12
58029	3.6666666666666665	3
60471	3.166666666666667	4
57480	3.8333333333333335	3
64368	2.3333333333333335	3
63760	4.25	2
62662	4.0	3
61707	3.5	3
64993	3.25	2
61634	2.3333333333333335	3
64338	3.75	5
61991	2.9	5
62299	2.0833333333333335	6
64999	0.625	3
62334	2.625	4
62390	2.75	4
64229	2.55	6
62385	3.0	3
63179	4.5	1
63181	3.5	2
63276	4.25	2
63332	2.5	1
63645	3.833333333333333	4
63840	4.0	1
64321	3.75	2
61931	3.0961538461538463	15
58808	4.333333333333333	3
59000	3.1	5
59684	4.0	4
60666	4.0	1
64918	2.75	2
57357	3.5	2
58898	3.375	4
60391	3.75	2
60475	3.9	5
61628	3.75	2
64034	3.275	9
64197	3.625	3
64273	3.1666666666666665	3
64622	2.916666666666667	5
64701	3.291666666666667	5
64942	3.75	2
55507	3.4375	5
61638	1.5	1
61948	2.0	1
61950	3.75	2
62277	2.6666666666666665	3
62729	3.25	2
63327	3.0	1
60201	2.875	8
58185	4.5	1
63862	2.25	2
61236	4.1	5
64499	3.25	4
64501	3.875	3
59313	3.25	3
62577	2.8333333333333335	3
63187	3.25	2
64976	1.5	1
60894	3.5625	8
56671	4.083333333333333	4
61862	2.5	1
62660	2.5	1
64116	2.5	3
55844	2.9375	5
62851	3.5	2
62254	4.0	3
57550	4.125	4
60189	2.75	2
63793	3.5	4
64245	3.5	2
63806	3.5	1
61695	4.5	1
62796	2.8333333333333335	6
62474	1.5	1
62916	2.5	3
63788	2.5	2
63791	2.0	2
61913	3.0	1
63468	3.0	2
61560	3.5	2
62671	2.0	1
60990	4.5	3
55324	1.0	1
62265	2.375	3
62764	2.5	2
62054	3.75	2
60618	2.75	4
62378	3.25	2
64278	4.428571428571429	8
59655	2.6666666666666665	3
61586	3.25	2
58564	3.5	2
59858	4.0	2
61279	4.0	1
61414	2.75	2
63810	3.5	2
64114	2.0	1
64408	4.25	2
64410	3.25	2
62203	3.5	4
63617	3.5	2
64288	2.0	1
62920	3.5	3
63772	4.0	3
64921	3.25	2
64243	3.5	2
64550	2.5	2
64611	3.5	2
64750	2.8125	5
63808	4.666666666666667	3
60421	2.75	2
65006	4.0	1
62925	2.8333333333333335	3
60336	4.5	1
62245	4.0	1
64280	4.25	2
60237	3.0	1
63069	3.75	2
61048	3.25	2
57473	2.8333333333333335	3
59680	3.0	1
59840	2.5	1
59854	3.25	2
60494	3.0	1
63141	2.0	1
63271	2.0	1
63688	3.5	1
64325	3.0	1
64327	3.0	1
64365	3.0	1
64895	3.25	2
64897	3.0	1
64926	3.5	1
64944	3.0	1
65025	2.0	1
65027	2.5	1
61768	0.5	1
59044	2.25	2
64953	3.5	1
62799	3.3333333333333335	3
56253	3.5	1
63481	3.25	2
64427	4.0	1
63662	4.0	1
65133	3.357142857142857	7
56015	3.75	2
65091	3.6666666666666665	3
55517	3.0	3
65130	2.25	2
65037	3.4166666666666665	6
65126	3.6666666666666665	3
64275	5.0	1
64652	2.0	1
