16524	54881	2008	4.0	1
16527	51662	2008	4.0	1
16527	54190	2008	4.5	1
16527	54997	2008	3.5	1
16549	8961	2008	4.0	1
16549	27660	2008	5.0	1
16549	32587	2008	5.0	1
16549	33794	2008	5.0	1
16549	37830	2008	5.0	1
16549	48943	2008	2.5	1
16549	49530	2008	5.0	1
16549	50003	2008	5.0	1
16549	54286	2008	5.0	1
16581	8360	2008	3.0	1
16581	8368	2008	1.5	1
16581	8464	2008	1.5	1
16581	8492	2008	2.0	1
16581	8533	2008	4.0	1
16581	8604	2008	4.0	1
16581	8665	2008	4.0	1
16581	8807	2008	4.5	1
16581	8957	2008	0.5	1
16581	8961	2008	3.0	1
16581	36535	2008	1.0	1
16581	36708	2008	3.5	1
16581	38061	2008	3.5	1
16581	39446	2008	0.5	1
16581	40629	2008	4.0	1
16581	40815	2008	1.5	1
16581	41566	2008	4.0	1
16581	44191	2008	3.0	1
16581	44397	2008	0.5	1
16581	44665	2008	4.5	1
16581	45431	2008	3.5	1
16581	45722	2008	4.0	1
16581	46578	2008	2.0	1
16581	46723	2008	1.0	1
16581	47099	2008	3.0	1
16581	47382	2008	3.5	1
16581	47610	2008	5.0	1
16581	47640	2008	4.0	1
16581	48394	2008	5.0	1
16581	48516	2008	3.5	1
16581	48780	2008	4.0	1
16581	48877	2008	0.5	1
16581	49272	2008	2.0	1
16581	50872	2008	2.5	1
16581	51086	2008	2.0	1
16581	51662	2008	2.0	1
16581	51937	2008	0.5	1
16581	53125	2008	4.0	1
16581	53322	2008	3.5	1
16581	53460	2008	2.0	1
16581	53996	2008	3.5	1
16581	54001	2008	1.5	1
16581	54286	2008	4.5	1
16581	54503	2008	3.5	1
16587	8360	2008	4.0	1
16587	8464	2008	5.0	1
16587	8636	2008	1.0	1
16587	8665	2008	5.0	1
16587	8961	2008	5.0	1
16587	30707	2008	4.0	1
16587	30749	2008	4.0	1
16587	32587	2008	4.0	1
16587	33166	2008	4.0	1
16587	33794	2008	4.0	1
16587	41569	2008	4.0	1
16587	44191	2008	4.0	1
16587	45499	2008	5.0	1
16587	45722	2008	5.0	1
16587	47099	2008	5.0	1
16587	48385	2008	5.0	1
16587	48394	2008	4.0	1
16587	48516	2008	4.0	1
16587	49272	2008	4.0	1
16587	49530	2008	4.0	1
16587	50068	2008	4.0	1
16587	50872	2008	4.0	1
16587	51662	2008	4.0	1
16587	54272	2008	5.0	1
16587	54286	2008	5.0	1
16587	54997	2008	4.0	1
16614	8368	2008	4.0	1
16614	8665	2008	3.5	1
16614	32596	2008	4.0	1
16614	33679	2008	4.5	1
16614	37727	2008	4.0	1
16614	39414	2008	4.0	1
16614	41573	2008	4.0	1
16614	44022	2008	4.0	1
16614	45501	2008	3.5	1
16614	48774	2008	4.0	1
16617	8665	2008	4.5	1
16617	8784	2008	4.0	1
16617	26614	2008	4.5	1
16617	30749	2008	4.0	1
16617	33166	2008	4.0	1
16617	36529	2008	4.5	1
16617	40819	2008	4.0	1
16617	40887	2008	4.0	1
16617	41571	2008	4.5	1
16617	43396	2008	5.0	1
16617	44665	2008	4.5	1
16617	46976	2008	3.5	1
16617	47099	2008	4.0	1
