9	2640	4.0	1
9	2710	0.5	1
9	2797	3.0	1
9	2858	5.0	1
9	3429	5.0	1
9	3897	2.0	1
9	4034	4.5	1
9	4226	5.0	1
38	2671	3.5	1
38	2676	4.0	1
38	2683	1.0	1
38	2688	4.5	1
38	2694	4.0	1
38	2706	2.0	1
38	2710	1.0	1
38	2714	4.5	1
38	2762	3.5	1
38	2827	4.0	1
38	2840	4.5	1
38	2959	4.0	1
38	3065	4.0	1
38	3101	3.5	1
38	3147	4.0	1
38	3176	3.5	1
38	3225	4.5	1
38	3238	4.0	1
38	3408	4.5	1
38	3451	4.0	1
38	3753	3.5	1
38	3844	4.5	1
38	3897	1.5	1
38	3948	3.5	1
38	3994	3.5	1
38	3996	4.5	1
38	3998	4.0	1
38	3999	4.0	1
38	4022	4.0	1
38	4025	4.0	1
38	4069	3.0	1
38	4161	3.5	1
38	4223	3.5	1
38	4246	4.0	1
38	4310	4.0	1
38	4776	2.5	1
38	4880	3.5	1
38	4896	4.5	1
38	4963	4.0	1
38	4973	5.0	1
38	4975	2.5	1
38	4993	3.5	1
38	4995	2.0	1
47	2628	4.0	1
47	2683	2.5	1
47	2706	4.5	1
47	2710	5.0	1
47	2716	4.0	1
47	2762	5.0	1
47	2810	5.0	1
47	2858	4.5	1
47	2959	5.0	1
47	2987	2.5	1
47	2997	3.0	1
47	3000	5.0	1
47	3114	2.5	1
47	3160	5.0	1
47	3578	4.5	1
47	3793	4.5	1
47	3910	5.0	1
47	3949	5.0	1
47	3996	5.0	1
47	4011	5.0	1
47	4226	5.0	1
47	4306	4.5	1
47	4720	4.5	1
47	4973	3.5	1
47	4993	5.0	1
47	4995	5.0	1
56	2628	0.5	1
56	2640	3.5	1
56	2657	4.0	1
56	2660	5.0	1
56	2683	2.0	1
56	2692	4.5	1
56	2700	4.0	1
56	2706	0.5	1
56	2712	4.5	1
56	2726	5.0	1
56	2728	5.0	1
56	2729	5.0	1
56	2731	5.0	1
56	2750	5.0	1
56	2791	4.0	1
56	2858	5.0	1
56	2927	5.0	1
56	2935	5.0	1
56	2947	5.0	1
56	2948	5.0	1
56	2949	4.0	1
56	2951	4.5	1
56	2966	5.0	1
56	2973	5.0	1
56	2987	4.0	1
56	2989	4.0	1
56	2990	4.0	1
56	2991	3.0	1
56	2993	3.5	1
56	3000	4.5	1
56	3022	5.0	1
56	3030	5.0	1
56	3082	3.0	1
56	3089	5.0	1
56	3095	5.0	1
56	3114	4.0	1
56	3129	4.5	1
56	3134	5.0	1
56	3140	4.5	1
56	3147	3.5	1
56	3232	5.0	1
56	3306	5.0	1
56	3307	5.0	1
56	3310	5.0	1
56	3311	4.5	1
56	3365	5.0	1
56	3435	5.0	1
56	3462	5.0	1
56	3468	5.0	1
56	3471	5.0	1
56	3487	4.5	1
56	3503	5.0	1
56	3507	5.0	1
56	3559	5.0	1
56	3578	4.0	1
56	3618	4.0	1
56	3629	5.0	1
56	3632	4.5	1
56	3633	3.5	1
