31327	290	2008	3.5	1
31327	371	2008	3.5	1
31327	517	2008	2.5	1
31327	940	2008	5.0	1
31327	1260	2008	4.5	1
31327	1301	2008	3.5	1
31327	1635	2008	3.5	1
31327	1873	2008	3.0	1
31327	2070	2008	3.5	1
31327	2313	2008	3.5	1
31349	1	2008	3.5	1
31349	42	2008	3.5	1
31349	111	2008	5.0	1
31349	132	2008	2.0	1
31349	160	2008	2.0	1
31349	181	2008	1.5	1
31349	204	2008	2.0	1
31349	227	2008	2.5	1
31349	230	2008	3.5	1
31349	332	2008	3.0	1
31349	348	2008	3.5	1
31349	366	2008	4.0	1
31349	379	2008	2.5	1
31349	455	2008	2.5	1
31349	464	2008	3.0	1
31349	527	2008	5.0	1
31349	541	2008	5.0	1
31349	546	2008	1.5	1
31349	548	2008	3.0	1
31349	596	2008	3.5	1
31349	616	2008	3.5	1
31349	742	2008	3.0	1
31349	743	2008	2.5	1
31349	750	2008	4.0	1
31349	798	2008	2.5	1
31349	996	2008	3.0	1
31349	1005	2008	1.5	1
31349	1022	2008	3.5	1
31349	1027	2008	2.5	1
31349	1047	2008	3.0	1
31349	1050	2008	4.0	1
31349	1059	2008	3.5	1
31349	1241	2008	4.0	1
31349	1269	2008	3.5	1
31349	1385	2008	2.5	1
31349	1405	2008	3.0	1
31349	1408	2008	3.5	1
31349	1556	2008	2.0	1
31349	1562	2008	1.0	1
31349	1590	2008	3.0	1
31349	1616	2008	3.0	1
31349	1620	2008	2.5	1
31349	1627	2008	3.5	1
31349	1644	2008	2.5	1
31349	1665	2008	2.5	1
31349	1687	2008	3.0	1
31349	1713	2008	2.5	1
31349	1753	2008	3.0	1
31349	1805	2008	3.0	1
31349	1833	2008	3.0	1
31349	1873	2008	3.5	1
31349	1882	2008	2.0	1
31349	1884	2008	4.0	1
31349	1892	2008	3.0	1
31349	1911	2008	2.0	1
31349	1982	2008	3.5	1
31349	2004	2008	3.5	1
31349	2042	2008	2.5	1
31349	2078	2008	4.0	1
31349	2082	2008	2.5	1
31349	2085	2008	3.5	1
31349	2300	2008	3.0	1
31349	2322	2008	2.5	1
31349	2376	2008	2.5	1
31349	2394	2008	3.0	1
31349	2402	2008	2.5	1
31349	2403	2008	3.5	1
31349	2404	2008	2.0	1
31349	2405	2008	3.0	1
31349	2409	2008	3.0	1
31349	2410	2008	3.0	1
31349	2411	2008	2.5	1
31349	2412	2008	2.0	1
31349	2420	2008	3.0	1
31349	2421	2008	2.5	1
31349	2471	2008	2.0	1
31349	2513	2008	3.5	1
31349	2541	2008	3.0	1
31379	6	2008	5.0	1
31379	23	2008	3.5	1
31379	47	2008	5.0	1
31379	95	2008	4.0	1
31379	111	2008	4.0	1
31379	145	2008	3.0	1
31379	163	2008	3.5	1
31379	318	2008	4.5	1
31379	593	2008	4.0	1
31379	648	2008	3.5	1
31379	704	2008	2.5	1
31379	858	2008	5.0	1
31379	1061	2008	2.0	1
31379	1213	2008	4.5	1
31379	1221	2008	5.0	1
31379	1497	2008	2.5	1
31379	1552	2008	5.0	1
31379	1580	2008	4.0	1
31379	1627	2008	4.0	1
31379	1645	2008	3.0	1
31379	1721	2008	5.0	1
31379	1918	2008	3.5	1
31379	2023	2008	4.5	1
31379	2028	2008	4.5	1
31379	2278	2008	4.0	1
31379	2329	2008	3.5	1
31379	2353	2008	5.0	1
31379	2505	2008	4.0	1
31380	1500	2008	2.5	1
31401	50	2008	5.0	1
31401	318	2008	4.5	1
31401	541	2008	4.5	1
31401	589	2008	5.0	1
31401	743	2008	4.5	1
31401	849	2008	4.0	1
31401	968	2008	4.0	1
31401	1188	2008	2.5	1
31401	1200	2008	5.0	1
31401	1299	2008	3.0	1
31401	1378	2008	4.0	1
31401	1500	2008	5.0	1
31401	1680	2008	3.5	1
31401	1805	2008	3.5	1
31401	2366	2008	4.0	1
31401	2420	2008	3.0	1
31401	2427	2008	3.5	1
31418	70	2008	3.5	1
31418	111	2008	4.0	1
31418	123	2008	3.0	1
31418	208	2008	2.0	1
31418	293	2008	3.0	1
31418	318	2008	3.0	1
31418	608	2008	4.0	1
31418	661	2008	3.5	1
31418	906	2008	4.5	1
31418	910	2008	4.0	1
31418	913	2008	4.5	1
31418	933	2008	4.0	1
31418	967	2008	2.5	1
31418	1036	2008	4.0	1
31418	1069	2008	3.5	1
31418	1094	2008	3.0	1
31418	1104	2008	2.0	1
31418	1129	2008	3.5	1
31418	1191	2008	3.0	1
31418	1207	2008	4.5	1
31418	1252	2008	4.0	1
31418	1254	2008	4.5	1
31418	1263	2008	2.5	1
31418	1265	2008	3.5	1
31418	1273	2008	4.5	1
31418	1284	2008	5.0	1
31418	1292	2008	3.0	1
31418	1320	2008	4.0	1
31418	1347	2008	3.5	1
31418	1690	2008	1.5	1
31418	1732	2008	4.0	1
31418	1757	2008	3.5	1
31418	1911	2008	1.5	1
31418	1952	2008	3.5	1
31418	1957	2008	2.5	1
31418	1965	2008	3.5	1
31418	1972	2008	1.5	1
31418	2019	2008	5.0	1
31418	2064	2008	4.0	1
31418	2122	2008	2.5	1
31418	2174	2008	3.5	1
31418	2193	2008	4.0	1
31418	2363	2008	2.5	1
31418	2414	2008	4.0	1
31418	2513	2008	2.5	1
31427	10	2008	3.0	1
31427	111	2008	3.5	1
31427	253	2008	3.5	1
31427	296	2008	4.0	1
31427	318	2008	3.5	1
31427	357	2008	3.0	1
31427	364	2008	4.0	1
31427	365	2008	2.5	1
31427	367	2008	3.5	1
31427	541	2008	3.0	1
31427	587	2008	4.0	1
31427	593	2008	3.5	1
31427	597	2008	4.0	1
31427	704	2008	1.5	1
31427	720	2008	2.5	1
31427	733	2008	3.0	1
31427	736	2008	2.5	1
31427	858	2008	4.5	1
31427	1097	2008	4.5	1
31427	1201	2008	4.0	1
31427	1240	2008	3.0	1
31427	1580	2008	2.5	1
31427	1721	2008	3.0	1
31427	2028	2008	4.5	1
31427	2067	2008	4.0	1
31427	2076	2008	4.0	1
31432	11	2008	3.0	1
31432	47	2008	4.5	1
31432	231	2008	3.5	1
31432	337	2008	3.5	1
31432	344	2008	3.0	1
