61557	1	2007	4.0	1
61557	2	2007	3.0	1
61557	6	2007	3.5	1
61557	15	2007	0.5	1
61557	16	2007	3.5	1
61557	19	2007	3.0	1
61557	21	2007	4.5	1
61557	22	2007	3.0	1
61557	25	2007	3.5	1
61557	32	2007	4.0	1
61557	34	2007	2.5	1
61557	39	2007	4.0	1
61557	41	2007	4.5	1
61557	44	2007	0.5	1
61557	45	2007	4.0	1
61557	47	2007	5.0	1
61557	50	2007	5.0	1
61557	70	2007	5.0	1
61557	95	2007	3.5	1
61557	104	2007	4.0	1
61557	110	2007	5.0	1
61557	111	2007	4.0	1
61557	112	2007	2.0	1
61557	141	2007	4.0	1
61557	150	2007	3.5	1
61557	151	2007	2.0	1
61557	153	2007	3.0	1
61557	160	2007	0.5	1
61557	161	2007	3.5	1
61557	165	2007	4.0	1
61557	166	2007	4.5	1
61557	180	2007	5.0	1
61557	193	2007	1.5	1
61557	196	2007	3.5	1
61557	198	2007	2.0	1
61557	208	2007	0.5	1
61557	223	2007	5.0	1
61557	231	2007	3.5	1
61557	235	2007	4.5	1
61557	247	2007	4.0	1
61557	253	2007	4.0	1
61557	260	2007	2.0	1
61557	288	2007	5.0	1
61557	292	2007	3.0	1
61557	293	2007	5.0	1
61557	296	2007	5.0	1
61557	300	2007	3.5	1
61557	316	2007	1.0	1
61557	318	2007	5.0	1
61557	333	2007	2.0	1
61557	339	2007	2.5	1
61557	344	2007	5.0	1
61557	353	2007	5.0	1
61557	356	2007	4.0	1
61557	357	2007	3.5	1
61557	364	2007	3.5	1
61557	367	2007	4.0	1
61557	368	2007	2.0	1
61557	370	2007	3.5	1
61557	377	2007	4.0	1
61557	380	2007	3.0	1
61557	393	2007	1.0	1
61557	410	2007	5.0	1
61557	441	2007	4.5	1
61557	442	2007	3.0	1
61557	457	2007	4.0	1
61557	466	2007	5.0	1
61557	471	2007	4.5	1
61557	480	2007	4.5	1
61557	485	2007	3.0	1
61557	491	2007	3.0	1
61557	497	2007	4.0	1
61557	500	2007	4.0	1
61557	520	2007	5.0	1
61557	527	2007	5.0	1
61557	529	2007	4.0	1
61557	539	2007	3.0	1
61557	541	2007	4.0	1
61557	543	2007	4.0	1
61557	551	2007	5.0	1
61557	552	2007	3.5	1
61557	553	2007	5.0	1
61557	555	2007	5.0	1
61557	562	2007	4.0	1
61557	586	2007	3.5	1
61557	587	2007	3.0	1
61557	588	2007	3.0	1
61557	589	2007	4.5	1
61557	590	2007	3.0	1
61557	592	2007	5.0	1
61557	593	2007	4.5	1
61557	594	2007	4.0	1
61557	597	2007	3.5	1
61557	608	2007	5.0	1
61557	616	2007	5.0	1
61557	628	2007	4.5	1
61557	648	2007	3.0	1
61557	714	2007	2.0	1
61557	724	2007	3.5	1
61557	725	2007	1.5	1
61557	733	2007	3.5	1
61557	736	2007	3.0	1
61557	750	2007	2.5	1
61557	762	2007	1.0	1
61557	778	2007	4.0	1
61557	780	2007	3.0	1
61557	784	2007	4.0	1
61557	785	2007	2.5	1
61557	799	2007	3.5	1
61557	805	2007	4.0	1
61557	832	2007	3.5	1
61557	849	2007	3.5	1
61557	858	2007	5.0	1
61557	866	2007	4.0	1
61557	899	2007	3.0	1
61557	902	2007	3.0	1
61557	910	2007	2.5	1
61557	912	2007	3.0	1
61557	919	2007	4.5	1
61557	924	2007	4.0	1
61557	953	2007	3.0	1
61557	999	2007	0.5	1
61557	1025	2007	4.5	1
61557	1036	2007	4.5	1
61557	1042	2007	3.0	1
61557	1050	2007	3.5	1
61557	1059	2007	5.0	1
61557	1060	2007	4.0	1
61557	1073	2007	5.0	1
61557	1080	2007	3.5	1
61557	1084	2007	4.0	1
61557	1089	2007	5.0	1
61557	1090	2007	5.0	1
61557	1091	2007	0.5	1
61557	1092	2007	4.0	1
61557	1097	2007	4.0	1
61557	1100	2007	3.5	1
61557	1101	2007	5.0	1
61557	1103	2007	3.0	1
61557	1104	2007	3.5	1
61557	1120	2007	4.0	1
61557	1127	2007	4.0	1
61557	1129	2007	3.5	1
61557	1136	2007	4.5	1
61557	1196	2007	5.0	1
61557	1197	2007	5.0	1
61557	1198	2007	4.0	1
61557	1199	2007	4.0	1
61557	1200	2007	4.0	1
61557	1201	2007	4.0	1
61557	1203	2007	4.0	1
61557	1206	2007	4.0	1
61557	1207	2007	5.0	1
61557	1208	2007	5.0	1
61557	1210	2007	5.0	1
61557	1213	2007	4.0	1
61557	1214	2007	4.0	1
61557	1215	2007	5.0	1
61557	1219	2007	4.0	1
61557	1221	2007	5.0	1
61557	1222	2007	4.0	1
61557	1224	2007	4.5	1
61557	1228	2007	4.5	1
61557	1230	2007	4.5	1
61557	1240	2007	4.0	1
61557	1242	2007	4.0	1
61557	1243	2007	4.0	1
61557	1247	2007	4.0	1
61557	1252	2007	3.5	1
